track_id,artist_id,artist_name,artist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity,artist_followers,in_spotify_fr_playlist,release_year_y,duration_s,era
0YYt6iZ0UOHYYbLd8yZwo5,2DOrhe8H1WfcD6PPkgJH8X,Da Silva,rock,0.67,0.7040000000000001,9,-5.831,0,0.0238,0.0405,0.127,0.318,0.449,105.975,4,15,3920,0,2009,2.83,1990-2010
5821EPp97NgJqKh8ayPzC3,6GMypEdJ1GVLbi48r0huIW,Rob Jo Star Band,rock,0.664,0.8190000000000001,5,-6.779,1,0.0695,0.47,0.134,0.17,0.779,129.095,4,5,248,0,2013,3.5,2011-2020
25WPGzczLZIiYlW8gk7Czx,6GMypEdJ1GVLbi48r0huIW,Rob Jo Star Band,rock,0.5760000000000001,0.835,10,-7.409,1,0.0545,0.041,0.0283,0.21,0.403,135.726,4,2,248,0,2014,4.76,2011-2020
3qGCOlxPyKX6ARcXKZVVcb,6GMypEdJ1GVLbi48r0huIW,Rob Jo Star Band,rock,0.51,0.918,5,-6.013,0,0.037000000000000005,0.256,0.0917,0.108,0.629,133.188,4,2,248,0,2013,4.12,2011-2020
28lI4rk5XoJqUuyqT9dsz1,6GMypEdJ1GVLbi48r0huIW,Rob Jo Star Band,rock,0.608,0.718,10,-6.7879999999999985,1,0.0821,0.735,0.0337,0.271,0.523,125.47,4,1,248,0,2013,3.43,2011-2020
0n11z6QOG2ErSN9UGJu454,6GMypEdJ1GVLbi48r0huIW,Rob Jo Star Band,rock,0.407,0.873,10,-6.954,1,0.0335,0.327,0.282,0.108,0.7290000000000001,136.80100000000002,4,1,248,0,2013,5.36,2011-2020
42Bwq4YYL4e1bPOyUNdN79,6GMypEdJ1GVLbi48r0huIW,Rob Jo Star Band,rock,0.586,0.8809999999999999,10,-6.43,1,0.0492,0.536,0.16,0.0795,0.6629999999999999,135.751,4,1,248,0,2013,4.84,2011-2020
5dr4LS9FNq2a2T9EXO8yc5,6GMypEdJ1GVLbi48r0huIW,Rob Jo Star Band,rock,0.6809999999999999,0.541,10,-6.67,1,0.037000000000000005,0.777,1.25e-05,0.32299999999999995,0.294,126.097,4,1,248,0,2013,3.65,2011-2020
6GnkZjq1jryNkov3CTXB0t,6GMypEdJ1GVLbi48r0huIW,Rob Jo Star Band,rock,0.628,0.5770000000000001,10,-6.303,1,0.0322,0.865,0.11,0.603,0.364,73.42699999999998,4,0,248,0,2013,4.18,2011-2020
49uSbIlQ37DTjxJMzzoZGj,6GMypEdJ1GVLbi48r0huIW,Rob Jo Star Band,rock,0.647,0.88,10,-7.525,1,0.0443,0.703,0.14,0.142,0.428,129.505,4,0,248,0,2013,6.49,2011-2020
0aJ4lS4Rf9dmQqLYY4uXjn,6GMypEdJ1GVLbi48r0huIW,Rob Jo Star Band,rock,0.266,0.85,4,-5.983,0,0.0564,0.00178,0.0387,0.106,0.462,133.903,4,0,248,0,2013,4.36,2011-2020
2FjRMq1w9EEhelyBtTjCE8,2IScPq8PNlEgMrxY22iufh,Debout Sur Le Zinc,rock,0.607,0.7759999999999999,4,-5.631,0,0.0288,0.008620000000000001,0.000134,0.322,0.5579999999999999,124.005,4,45,48306,1,2006,4.26,1990-2010
2IUmnZZ1tiQNupKz2rTAg0,2IScPq8PNlEgMrxY22iufh,Debout Sur Le Zinc,rock,0.515,0.455,8,-8.583,0,0.0306,0.547,5.88e-05,0.27,0.54,147.18200000000004,3,35,48306,0,2012,3.14,2011-2020
3ycz0IjZlBEGBXAVlPHQD1,2IScPq8PNlEgMrxY22iufh,Debout Sur Le Zinc,rock,0.395,0.475,11,-6.9110000000000005,0,0.0336,0.233,0.0,0.0996,0.516,111.963,4,34,48306,0,2004,2.94,1990-2010
782wi1JVPP3XGyGxtMlWbo,2IScPq8PNlEgMrxY22iufh,Debout Sur Le Zinc,rock,0.551,0.767,9,-5.653,1,0.0429,0.383,0.000127,0.324,0.506,121.935,4,34,48306,1,2021,4.34,>2020
5LSBpN2ugTb9WlOmrCTI6W,2IScPq8PNlEgMrxY22iufh,Debout Sur Le Zinc,rock,0.523,0.516,9,-8.32,0,0.0324,0.00981,0.00625,0.196,0.244,150.047,4,30,48306,0,2011,3.73,2011-2020
078FakkdzHv7lq3tulQV8K,2IScPq8PNlEgMrxY22iufh,Debout Sur Le Zinc,rock,0.735,0.743,4,-7.05,0,0.0335,0.173,0.203,0.172,0.638,133.991,4,29,48306,0,2021,3.24,>2020
00Z7l1lO0aFh0WYIrBa26Y,2IScPq8PNlEgMrxY22iufh,Debout Sur Le Zinc,rock,0.759,0.43,9,-9.206,0,0.0361,0.536,0.0229,0.113,0.743,121.947,4,28,48306,0,2021,4.12,>2020
0fC5M6XjdNzveoxpNhlgTl,2IScPq8PNlEgMrxY22iufh,Debout Sur Le Zinc,rock,0.655,0.474,11,-9.128,0,0.0428,0.748,0.0,0.159,0.706,122.153,4,28,48306,0,2011,3.84,2011-2020
6uM3Q40rlidTalFwAferh7,2IScPq8PNlEgMrxY22iufh,Debout Sur Le Zinc,rock,0.675,0.675,4,-6.537000000000001,1,0.0366,0.627,1.03e-05,0.404,0.506,119.877,4,28,48306,0,2021,4.84,>2020
2SnkeYclvsBN5ox8r5NGCS,2IScPq8PNlEgMrxY22iufh,Debout Sur Le Zinc,rock,0.67,0.529,6,-6.9689999999999985,0,0.0344,0.155,0.000157,0.113,0.5529999999999999,124.95,4,27,48306,0,2021,3.51,>2020
0RUCbwGgaB8sl2vDghziDT,6IoS9ojtxKCL1tW5VL1buI,Dominique A,rock,0.585,0.59,4,-9.292,0,0.0271,0.27,0.0011,0.266,0.537,137.982,4,42,40762,1,2002,3.69,1990-2010
1TUvrULuWpM1BbLQ6vSFB3,6IoS9ojtxKCL1tW5VL1buI,Dominique A,rock,0.6679999999999999,0.322,1,-12.82,0,0.0309,0.64,0.0831,0.111,0.0775,105.078,4,41,40762,0,2015,4.57,2011-2020
1Dl0z3iGFmvBRq5qmv09IR,6IoS9ojtxKCL1tW5VL1buI,Dominique A,rock,0.481,0.379,11,-11.96,1,0.035,0.782,0.233,0.122,0.322,143.805,3,39,40762,0,2015,3.12,2011-2020
44mwhSQ0l1mSLxKp2XNDoJ,6IoS9ojtxKCL1tW5VL1buI,Dominique A,rock,0.753,0.138,2,-16.668,0,0.0679,0.906,0.0024,0.109,0.456,121.169,4,38,40762,0,2012,2.9,2011-2020
46zr9dALkD0HgPjcXyCoAO,6IoS9ojtxKCL1tW5VL1buI,Dominique A,rock,0.7390000000000001,0.353,2,-9.049,1,0.0358,0.654,0.0,0.104,0.693,129.96,3,7,40762,0,2020,2.33,>2020
6sBd3FaPoi5Jp9WJc3xRse,6IoS9ojtxKCL1tW5VL1buI,Dominique A,rock,0.721,0.413,7,-11.303,1,0.0476,0.6559999999999999,0.498,0.197,0.562,127.53,4,34,40762,0,2002,2.53,1990-2010
3XIusTUemzLW7Hw37inTKk,6IoS9ojtxKCL1tW5VL1buI,Dominique A,rock,0.547,0.723,10,-5.49,1,0.0321,0.208,0.0149,0.0971,0.449,137.995,3,32,40762,0,2012,3.15,2011-2020
3Z2ZQW8BPNndr6XAxd4IN7,6IoS9ojtxKCL1tW5VL1buI,Dominique A,rock,0.5770000000000001,0.518,2,-9.124,1,0.0437,0.329,0.0181,0.106,0.386,82.02799999999998,4,24,40762,0,2021,3.25,>2020
6OslgHsvLVVXGthjZLQKQt,6IoS9ojtxKCL1tW5VL1buI,Dominique A,rock,0.759,0.506,4,-8.782,1,0.0347,0.779,0.562,0.101,0.532,119.675,4,31,40762,0,2018,2.56,2011-2020
0WGl0xMx8UaHVSmWbqNudg,6IoS9ojtxKCL1tW5VL1buI,Dominique A,rock,0.505,0.574,0,-14.800999999999998,1,0.0386,0.451,0.476,0.0971,0.0852,119.967,4,30,40762,0,2021,3.66,>2020
4blC8zD07LWwLJEO2eZSyt,031Kon4xoVg3uVBnDeVBBb,Alber Jupiter,rock,0.659,0.804,4,-6.988,1,0.0307,0.00282,0.855,0.258,0.6,127.996,4,12,1034,0,2019,8.2,2011-2020
0noQgxlI2JLmT968Kt2HmO,031Kon4xoVg3uVBnDeVBBb,Alber Jupiter,rock,0.519,0.917,9,-7.1770000000000005,1,0.0379,0.007490000000000002,0.892,0.115,0.145,74.503,4,10,1034,0,2019,7.25,2011-2020
4wGy1uoW4NGEQNLdkYk55o,031Kon4xoVg3uVBnDeVBBb,Alber Jupiter,rock,0.503,0.594,4,-6.356,0,0.0362,0.0664,0.8690000000000001,0.6920000000000001,0.123,114.007,4,10,1034,0,2019,11.35,2011-2020
4uiAZEoSSLznr3guQejCWN,031Kon4xoVg3uVBnDeVBBb,Alber Jupiter,rock,0.58,0.8420000000000001,5,-5.997999999999998,1,0.0316,0.00024900000000000004,0.856,0.336,0.371,144.001,4,8,1034,0,2019,7.25,2011-2020
4MVCN1kak785NHe0K6RsxJ,031Kon4xoVg3uVBnDeVBBb,Alber Jupiter,rock,0.37,0.9,9,-6.297999999999999,1,0.0394,3.74e-05,0.915,0.14400000000000002,0.361,198.451,4,6,1034,0,2019,5.82,2011-2020
5sE9iyH2WJCYh3KAJTvdYt,031Kon4xoVg3uVBnDeVBBb,Alber Jupiter,rock,0.22,0.495,9,-9.97,1,0.0357,0.127,0.8240000000000001,0.129,0.12,70.944,1,6,1034,0,2019,2.54,2011-2020
3n1EOQHgfxhmnsuhJM6Ro0,1ctreRQSlu47UoP3po9zd2,Kwoon,rock,0.13,0.113,2,-21.218000000000004,0,0.0403,0.00304,0.853,0.14800000000000002,0.049,44.611,4,38,10922,0,2006,4.54,1990-2010
4h0iGeA83sYvsngisIw92M,1ctreRQSlu47UoP3po9zd2,Kwoon,rock,0.138,0.29600000000000004,0,-14.37,1,0.0359,0.76,0.927,0.14800000000000002,0.0371,90.169,4,34,10922,0,2020,6.72,>2020
237ovQuVDfeDOOiLbxiNs6,1ctreRQSlu47UoP3po9zd2,Kwoon,rock,0.289,0.135,2,-15.958,0,0.0328,0.677,0.0653,0.0765,0.0844,150.84,4,28,10922,0,2011,4.59,2011-2020
6v9dQwppgptaz5PdOVuLd8,1ctreRQSlu47UoP3po9zd2,Kwoon,rock,0.109,0.233,0,-15.489,1,0.0373,0.8240000000000001,0.934,0.0538,0.0354,83.743,1,27,10922,0,2020,6.74,>2020
6AuUYRRWvKMW0RIjpWxt1M,1ctreRQSlu47UoP3po9zd2,Kwoon,rock,0.156,0.0186,9,-24.839,0,0.0398,0.969,0.857,0.0842,0.0355,69.325,4,22,10922,0,2006,5.6,1990-2010
4oYG20rWjXDT2R1P4QeUfi,1ctreRQSlu47UoP3po9zd2,Kwoon,rock,0.138,0.33,6,-5.835,0,0.0345,0.134,0.848,0.0895,0.172,49.931,4,21,10922,0,2011,5.08,2011-2020
1mszlneWdldpcK2P6jVoJy,1ctreRQSlu47UoP3po9zd2,Kwoon,rock,0.189,0.519,9,-10.93,0,0.0326,0.0337,0.245,0.16399999999999998,0.185,125.169,4,21,10922,0,2021,3.56,>2020
2ibO9q1X533Wa463ooonGk,1ctreRQSlu47UoP3po9zd2,Kwoon,rock,0.162,0.258,0,-8.607999999999999,1,0.0315,0.246,0.907,0.115,0.0765,97.337,1,20,10922,0,2014,3.43,2011-2020
6HwHz7zePG3KJ90QSfcWMG,1ctreRQSlu47UoP3po9zd2,Kwoon,rock,0.465,0.339,6,-11.367,1,0.032,0.0301,0.179,0.14,0.085,117.953,4,19,10922,0,2020,3.92,>2020
6ADLJ5LDRcja0aqSTqgZuw,1ctreRQSlu47UoP3po9zd2,Kwoon,rock,0.4,0.412,11,-5.888,0,0.0318,0.00807,0.746,0.112,0.0392,105.007,4,18,10922,0,2009,5.68,1990-2010
0FYRSYEueTqMl2UxyIo2tz,6mAfQASNTrLERLgZYR9hxf,Lane (Love And Noise Experiment),rock,0.359,0.95,1,-6.231,1,0.0619,0.0006450000000000001,0.386,0.108,0.25,156.092,4,17,728,0,2019,2.82,2011-2020
5w0zJQuL3t1oHkF0vGAGac,6mAfQASNTrLERLgZYR9hxf,Lane (Love And Noise Experiment),rock,0.384,0.95,3,-5.105,0,0.0617,0.00144,0.7340000000000001,0.118,0.455,137.963,4,13,728,1,2020,2.68,>2020
2cbJgYzAcEtr4brOZbLYP0,6mAfQASNTrLERLgZYR9hxf,Lane (Love And Noise Experiment),rock,0.557,0.7509999999999999,1,-6.7879999999999985,0,0.0366,0.0119,0.41,0.123,0.6409999999999999,124.011,4,6,728,0,2020,4.94,>2020
0nUqcGAbpfRwbQXfoV7f5r,6mAfQASNTrLERLgZYR9hxf,Lane (Love And Noise Experiment),rock,0.319,0.969,11,-4.493,1,0.0669,7.159999999999999e-05,0.5579999999999999,0.249,0.104,159.901,4,4,728,0,2020,3.66,>2020
7qEYrjUHbUW74mHCFX9VNW,6mAfQASNTrLERLgZYR9hxf,Lane (Love And Noise Experiment),rock,0.513,0.813,3,-6.2010000000000005,1,0.0374,0.00181,0.59,0.13699999999999998,0.327,113.97,4,4,728,0,2020,5.02,>2020
3HkSNiieGzzRQ7tLdSulzB,6mAfQASNTrLERLgZYR9hxf,Lane (Love And Noise Experiment),rock,0.324,0.962,8,-5.112,1,0.0494,5.84e-05,0.0283,0.445,0.503,161.96,4,4,728,0,2019,1.95,2011-2020
6U0lrnZL6snjuaiU24G9Rx,6mAfQASNTrLERLgZYR9hxf,Lane (Love And Noise Experiment),rock,0.397,0.94,1,-5.3660000000000005,1,0.0508,0.000718,0.0142,0.225,0.528,135.975,4,3,728,0,2020,3.46,>2020
2EVubR73nmpYbWnIc3RIYz,6mAfQASNTrLERLgZYR9hxf,Lane (Love And Noise Experiment),rock,0.34700000000000003,0.983,9,-5.379,0,0.0602,3.1e-05,0.6579999999999999,0.0496,0.354,157.903,4,3,728,0,2020,3.25,>2020
2Cba8ZTZRDoKL3FFs8qOyl,6mAfQASNTrLERLgZYR9hxf,Lane (Love And Noise Experiment),rock,0.444,0.8959999999999999,8,-6.609,1,0.0422,0.000207,0.748,0.26,0.322,130.011,4,2,728,0,2020,4.26,>2020
7io89H1J5mpsjmVldjLLdr,6mAfQASNTrLERLgZYR9hxf,Lane (Love And Noise Experiment),rock,0.475,0.836,8,-6.419,1,0.0381,0.00718,0.119,0.382,0.276,133.998,4,2,728,0,2020,5.35,>2020
47pqF2qPyvqQJC7kwPXDhS,4w86zHOhwmsi1BefgxzAoS,Papier Tigre,rock,0.407,0.897,4,-7.169,0,0.0592,0.000368,0.00998,0.112,0.8420000000000001,139.908,4,5,1713,0,2008,3.39,1990-2010
0pZCB2agB8DlTFv1yRaSgo,4w86zHOhwmsi1BefgxzAoS,Papier Tigre,rock,0.536,0.601,0,-8.477,1,0.0603,0.107,3.54e-05,0.231,0.33,92.842,4,2,1713,0,2008,3.44,1990-2010
3HAr3LB3BUwulUmO60cjE1,4w86zHOhwmsi1BefgxzAoS,Papier Tigre,rock,0.4920000000000001,0.902,9,-7.487999999999999,1,0.0805,0.0204,0.00131,0.334,0.545,148.215,4,2,1713,0,2012,3.91,2011-2020
7wfShvVKxL7bHVC3LdhBzs,4w86zHOhwmsi1BefgxzAoS,Papier Tigre,rock,0.38,0.919,4,-5.021,0,0.115,0.000952,0.37,0.0812,0.578,161.19799999999995,1,2,1713,0,2008,3.27,1990-2010
2bVoHWsgSWIlyy3pol74ad,4w86zHOhwmsi1BefgxzAoS,Papier Tigre,rock,0.51,0.943,6,-5.452000000000001,0,0.0638,0.0104,2.33e-05,0.188,0.627,91.228,4,1,1713,0,2008,2.86,1990-2010
7rV9NqvkC9mCeHKbMAtPn4,4w86zHOhwmsi1BefgxzAoS,Papier Tigre,rock,0.57,0.784,6,-7.582999999999998,0,0.0624,0.0117,0.0025,0.0521,0.741,92.312,4,1,1713,0,2008,3.14,1990-2010
2sjNF4gnipgFax4PUVlnEz,4w86zHOhwmsi1BefgxzAoS,Papier Tigre,rock,0.354,0.8959999999999999,10,-7.478,1,0.129,0.0659,2.6e-05,0.265,0.505,186.443,4,1,1713,0,2012,3.1,2011-2020
04uIwdOaoyFRvTtxJR4JxZ,4w86zHOhwmsi1BefgxzAoS,Papier Tigre,rock,0.374,0.763,9,-7.414,1,0.11,0.007259999999999998,0.0124,0.107,0.305,93.473,4,1,1713,0,2012,7.57,2011-2020
379CzYAdWiSrnmRewrT8Jq,4w86zHOhwmsi1BefgxzAoS,Papier Tigre,rock,0.355,0.7859999999999999,2,-7.966,0,0.0435,0.0135,0.00676,0.219,0.5489999999999999,185.272,4,1,1713,0,2012,3.76,2011-2020
7AhE6matNvAmNDBCLe4u0Y,4w86zHOhwmsi1BefgxzAoS,Papier Tigre,rock,0.597,0.515,1,-5.785,1,0.102,0.01,0.000101,0.0581,0.575,124.356,5,0,1713,0,2016,3.54,2011-2020
7lTYyo3pDiHnKpw3qSDBa8,1e8wNOOTAfcvZnYAqxqHZM,Thomas Fersen,rock,0.7,0.477,2,-10.649,0,0.0409,0.672,0.0,0.0599,0.5539999999999999,118.224,4,45,51355,0,1995,4.09,1990-2010
67iwyp1XiPR5WniPIvvsVF,1e8wNOOTAfcvZnYAqxqHZM,Thomas Fersen,rock,0.598,0.435,9,-9.028,0,0.0356,0.7509999999999999,0.0,0.09,0.81,142.981,4,42,51355,0,1999,3.62,1990-2010
2aAv7wiy2PmetTivPvs7Pc,1e8wNOOTAfcvZnYAqxqHZM,Thomas Fersen,rock,0.6940000000000001,0.438,4,-8.587,0,0.0336,0.461,0.0,0.31,0.903,126.039,4,39,51355,0,2003,3.64,1990-2010
4yGAnVoPosW9SlSnppBXPx,1e8wNOOTAfcvZnYAqxqHZM,Thomas Fersen,rock,0.669,0.28600000000000003,0,-11.441,0,0.0711,0.821,1.63e-06,0.0759,0.546,113.885,4,38,51355,0,1999,3.9,1990-2010
4Gn2znQnAdh8nkO9baUfrN,1e8wNOOTAfcvZnYAqxqHZM,Thomas Fersen,rock,0.569,0.754,2,-7.707000000000002,0,0.0372,0.529,0.0,0.398,0.974,156.805,4,38,51355,0,1995,1.87,1990-2010
0hoLCfOWVVxtgkkvydWMyk,1e8wNOOTAfcvZnYAqxqHZM,Thomas Fersen,rock,0.57,0.267,5,-11.404000000000002,0,0.0763,0.7879999999999999,0.0,0.18,0.5760000000000001,52.598,4,34,51355,0,1995,2.34,1990-2010
1FAJOROaBXtc15geohQNP1,1e8wNOOTAfcvZnYAqxqHZM,Thomas Fersen,rock,0.6609999999999999,0.482,5,-7.641,0,0.0252,0.0193,5.64e-06,0.0649,0.505,80.156,4,33,51355,0,2003,3.03,1990-2010
4PG9XB29PGobEgmiPiU8NB,1e8wNOOTAfcvZnYAqxqHZM,Thomas Fersen,rock,0.774,0.612,0,-7.86,0,0.0301,0.408,0.0,0.083,0.973,128.118,4,32,51355,0,2019,3.13,2011-2020
4PE1nmNGZWcW9oNqG2Nx1l,1e8wNOOTAfcvZnYAqxqHZM,Thomas Fersen,rock,0.696,0.4920000000000001,7,-8.571,1,0.0335,0.0451,4.55e-06,0.133,0.605,86.11,4,31,51355,0,2003,4.14,1990-2010
5EXGZyrgzD8zySayVNfa2n,1e8wNOOTAfcvZnYAqxqHZM,Thomas Fersen,rock,0.799,0.613,5,-7.671,0,0.0328,0.665,0.00017,0.108,0.922,119.958,4,29,51355,0,2016,3.49,2011-2020
4KE01sjsnBhGKZri1752hS,1I7aEA3Ri18tqHAm0YhkHc,Anarchist Republic of Bzzz,rock,0.64,0.8320000000000001,7,-7.756,1,0.107,0.748,0.723,0.126,0.524,150.016,1,7,858,0,2016,4.03,2011-2020
31Ewck0FJR7WtwFqxn1Ap1,1I7aEA3Ri18tqHAm0YhkHc,Anarchist Republic of Bzzz,rock,0.483,0.845,10,-4.976,0,0.336,0.836,0.0,0.189,0.828,94.899,4,5,858,0,2016,3.7,2011-2020
1H09ow6eyAMzknf1RfYkKp,1I7aEA3Ri18tqHAm0YhkHc,Anarchist Republic of Bzzz,rock,0.59,0.938,6,-4.4460000000000015,0,0.295,0.5539999999999999,0.0,0.131,0.797,160.187,4,4,858,0,2016,3.0,2011-2020
4Q9LkFrzFs6HJoSJdISQvU,1I7aEA3Ri18tqHAm0YhkHc,Anarchist Republic of Bzzz,rock,0.601,0.6509999999999999,8,-5.65,1,0.394,0.716,1.53e-06,0.386,0.445,140.017,4,4,858,0,2016,4.73,2011-2020
3O03GUHLIaHFnQQVmSwiNu,1I7aEA3Ri18tqHAm0YhkHc,Anarchist Republic of Bzzz,rock,0.32299999999999995,0.894,2,-6.549,1,0.282,0.855,0.0767,0.379,0.42,189.285,3,3,858,0,2016,4.03,2011-2020
5xuhK8kAjcECzFWcdGsr9w,1I7aEA3Ri18tqHAm0YhkHc,Anarchist Republic of Bzzz,rock,0.682,0.723,8,-7.855,0,0.463,0.841,1.35e-05,0.34700000000000003,0.6409999999999999,104.926,5,3,858,0,2016,3.86,2011-2020
7h6TAM6bjffVVHcfR9X0wS,1I7aEA3Ri18tqHAm0YhkHc,Anarchist Republic of Bzzz,rock,0.404,0.639,8,-7.064,1,0.136,0.275,0.6629999999999999,0.0962,0.482,89.28399999999998,4,3,858,0,2016,3.34,2011-2020
7tP2yiEJf7Gsqlc3bKWzK3,1I7aEA3Ri18tqHAm0YhkHc,Anarchist Republic of Bzzz,rock,0.379,0.828,4,-7.131,0,0.479,0.595,0.00185,0.0949,0.445,149.629,4,3,858,0,2016,7.33,2011-2020
0mosig1J9T0jUhKwclQ0tU,1I7aEA3Ri18tqHAm0YhkHc,Anarchist Republic of Bzzz,rock,0.723,0.525,1,-12.964,0,0.0799,0.51,0.00175,0.21,0.311,115.61,4,1,858,0,2009,2.46,1990-2010
4dgUf5UNZb3mdc7gURlocy,1I7aEA3Ri18tqHAm0YhkHc,Anarchist Republic of Bzzz,rock,0.6709999999999999,0.6559999999999999,9,-12.976,1,0.52,0.479,0.375,0.0995,0.63,79.188,4,0,858,0,2009,3.16,1990-2010
06dhSVYzvZYX88DbZpudFH,4y9jfNxvPUpWH59c8AQJQ8,Ulan Bator,rock,0.333,0.34600000000000003,0,-12.654000000000002,1,0.0343,0.603,0.877,0.0739,0.14800000000000002,187.628,3,5,2237,0,2000,8.7,1990-2010
74sxUhSTeIBfQQGJpf7t31,4y9jfNxvPUpWH59c8AQJQ8,Ulan Bator,rock,0.637,0.8759999999999999,1,-5.259,0,0.0286,0.00886,0.0615,0.049,0.422,119.04,4,5,2237,0,2005,3.04,1990-2010
6oJveaeA0YGpqzV2gDtR9d,4y9jfNxvPUpWH59c8AQJQ8,Ulan Bator,rock,0.378,0.5489999999999999,1,-5.002,1,0.0357,0.0341,0.223,0.08900000000000001,0.0395,143.343,5,3,2237,0,2000,6.43,1990-2010
0q4pLzqeRQ1wVKsjYnaARJ,4y9jfNxvPUpWH59c8AQJQ8,Ulan Bator,rock,0.551,0.813,1,-3.769,0,0.0333,0.303,0.304,0.11,0.273,129.799,4,3,2237,0,2000,6.58,1990-2010
4wh0KPIX6dxhr5vWQqo4g4,4y9jfNxvPUpWH59c8AQJQ8,Ulan Bator,rock,0.551,0.282,4,-9.913,1,0.0292,0.00915,0.16,0.112,0.0608,129.768,4,2,2237,0,2000,16.17,1990-2010
50sbal93FCGKcx28wty11V,4y9jfNxvPUpWH59c8AQJQ8,Ulan Bator,rock,0.162,0.715,2,-8.953,1,0.0407,0.0195,0.237,0.172,0.0358,150.681,4,2,2237,0,1997,8.18,1990-2010
2zrRAERkxuU7320Xe6vfUE,4y9jfNxvPUpWH59c8AQJQ8,Ulan Bator,rock,0.329,0.85,9,-5.582000000000002,1,0.0426,0.0557,0.119,0.214,0.177,97.3,4,2,2237,0,2000,6.25,1990-2010
7iPsmWaTj9xGF3hTSeqLHA,4y9jfNxvPUpWH59c8AQJQ8,Ulan Bator,rock,0.594,0.8690000000000001,10,-3.464,0,0.0319,0.003820000000000001,0.6859999999999999,0.594,0.202,119.363,3,1,2237,0,2000,4.53,1990-2010
76eQdNfYug5yUTjnf5PlYK,4y9jfNxvPUpWH59c8AQJQ8,Ulan Bator,rock,0.703,0.442,4,-8.878,0,0.0336,0.0261,0.7759999999999999,0.107,0.163,128.474,4,1,2237,0,1997,5.75,1990-2010
0MytXnPvmEqykUls2OdE5z,4y9jfNxvPUpWH59c8AQJQ8,Ulan Bator,rock,0.523,0.52,2,-7.555,1,0.0294,0.206,0.848,0.192,0.038,81.808,4,1,2237,0,2000,3.95,1990-2010
31Tc7PkKW6epks9OMxT07N,2UPe6I9jxnVENQLSLYNgLa,Neïmo,rock,0.516,0.8109999999999999,7,-4.3039999999999985,0,0.0396,4.42e-05,1.6899999999999994e-05,0.546,0.6970000000000001,143.026,4,12,934,0,2009,3.57,1990-2010
6aJhHdqf6D7JmSsWdsPcYG,2UPe6I9jxnVENQLSLYNgLa,Neïmo,rock,0.562,0.491,7,-9.243,1,0.0286,0.0152,1.77e-06,0.11,0.695,134.935,4,16,934,0,2012,2.0,2011-2020
3n12j7k29ob4djkaOlU6Jj,2UPe6I9jxnVENQLSLYNgLa,Neïmo,rock,0.51,0.82,7,-8.13,1,0.0321,0.00203,0.00383,0.0904,0.627,164.048,4,5,934,0,2002,4.05,1990-2010
5tKH3UEhCuHS3bi3UYEd6j,2UPe6I9jxnVENQLSLYNgLa,Neïmo,rock,0.605,0.802,10,-2.4130000000000003,1,0.0392,0.000522,5.9e-06,0.394,0.354,146.031,4,4,934,0,2009,3.51,1990-2010
1QK6DEk24hR5JFgAmeoOM2,2UPe6I9jxnVENQLSLYNgLa,Neïmo,rock,0.478,0.632,2,-5.195,0,0.0257,0.033,1.7e-05,0.122,0.275,82.98899999999998,4,2,934,0,2012,3.45,2011-2020
7EdxfJ4BlTLFwnnRgvLoRm,2UPe6I9jxnVENQLSLYNgLa,Neïmo,rock,0.71,0.75,9,-5.312,0,0.16699999999999998,0.00544,4.53e-05,0.615,0.8490000000000001,130.00799999999998,4,3,934,0,2009,4.31,1990-2010
6n7qdecwvpWrtTEn3RAimH,2UPe6I9jxnVENQLSLYNgLa,Neïmo,rock,0.507,0.845,9,-4.057,1,0.0311,0.000962,0.0,0.28,0.753,106.172,4,2,934,0,2009,3.34,1990-2010
5Z4Hi4ybGgXD1ACUFsWVeP,2UPe6I9jxnVENQLSLYNgLa,Neïmo,rock,0.279,0.8859999999999999,1,-5.126,0,0.0518,2.12e-05,1.97e-05,0.185,0.606,151.357,4,1,934,0,2009,2.71,1990-2010
5m2Nclp6JpPkmCdukR6shZ,2UPe6I9jxnVENQLSLYNgLa,Neïmo,rock,0.659,0.544,0,-4.897,1,0.0456,0.000544,3.37e-05,0.4920000000000001,0.79,135.92600000000002,4,1,934,0,2009,3.34,1990-2010
2R9aObUwsajt4udTtE24HA,2UPe6I9jxnVENQLSLYNgLa,Neïmo,rock,0.489,0.736,10,-4.627,1,0.0544,0.000299,2.95e-06,0.382,0.54,145.168,4,1,934,0,2009,3.67,1990-2010
4Qe42FWomEZkq3pqLcj27R,1JpYrx41tB8xzKm1trS36w,Romain Humeau,rock,0.631,0.7909999999999999,11,-6.175,0,0.0343,0.00092,0.522,0.246,0.433,90.008,4,15,4064,0,2016,4.34,2011-2020
292ZGZMZA81Mdae2PTKgmi,1JpYrx41tB8xzKm1trS36w,Romain Humeau,rock,0.5760000000000001,0.628,1,-7.614,0,0.0258,0.00265,0.0372,0.12,0.156,88.51700000000002,4,14,4064,0,2018,4.02,2011-2020
3qCzMFgwlFLse4NCoSkR2B,1JpYrx41tB8xzKm1trS36w,Romain Humeau,rock,0.599,0.88,5,-5.456,1,0.0298,0.000212,0.0345,0.231,0.752,117.011,4,10,4064,0,2020,4.01,>2020
